,Price,6M_Return(%),12M_ex1_Return(%),Volatility(%),MomentumScore,Above_200DMA,Positive_6M,Positive_12M_ex1,SMA_200
IOC.NS,129.3284149169922,52.417355832620615,64.5915271578892,25.924236031483396,2.302819275465882,True,True,True,86.18774707794189
IOB.NS,44.45000076293945,66.16822715117551,36.76704459375166,54.640314919938085,0.8879640984285875,True,True,True,32.83349998474121
IRCTC.NS,953.2094116210938,56.91520727983503,25.682554473168363,32.04113518985982,1.1910846642309518,True,True,True,667.1974679565429
IRFC.NS,111.64788818359375,250.9117670050793,188.45258060050912,60.47875563820656,3.528527788518835,True,True,True,54.67566604614258
INDUSTOWER.NS,216.39999389648438,31.870801857239115,7.830520966738619,36.78913744218807,0.47410440938589143,True,True,True,172.3334998321533
INDUSINDBK.NS,1670.306640625,23.14339300692252,29.0227253018144,20.420949301583093,1.3054211035505356,True,True,True,1357.8094955444335
NAUKRI.NS,1062.517578125,20.2706182317375,39.1167976144662,28.616225403379026,1.1031257323100387,True,True,True,864.6864224243164
INFY.NS,1588.2666015625,25.51443624193317,4.482520932265244,26.115924784279393,0.4935820325063411,True,True,True,1325.6922082519532
INOXWIND.NS,112.9124984741211,133.41084955890668,281.0585009521513,55.252170240013434,4.017204525820654,True,True,True,53.89981237411499
INTELLECT.NS,825.8196411132812,39.6873698841399,82.21354090250819,41.68472704584716,1.5638205863169252,True,True,True,636.9173030090332
IPCALAB.NS,1134.7467041015625,49.257976708238346,28.905310400990246,24.184863362212138,1.5311670237307067,True,True,True,883.7364776611328
JBCHEPHARM.NS,1632.2197265625,27.813315612422883,43.462087647310945,34.31572269917246,1.0838105044253772,True,True,True,1274.965897216797
JBMA.NS,910.0458374023438,34.054771326708064,154.97085473409413,48.01215621561888,2.2199007660648804,True,True,True,601.0197561645508
JKTYRE.NS,397.83209228515625,61.80607393288879,76.58384825989928,45.02204091927439,1.5693878644271282,True,True,True,259.18580017089846
JMFINANCIL.NS,96.94131469726562,37.05206974502171,25.984458708003654,44.23271716935212,0.6873787386611413,True,True,True,75.1702329826355
JSWENERGY.NS,470.03765869140625,51.28614192390488,61.77479031476272,47.11965434595221,1.2217219022181276,True,True,True,336.67649574279784
JSWSTEEL.NS,816.5377197265625,2.4140594558138773,13.356791443991467,19.86929457147239,0.451711131722283,True,True,True,763.354033203125
JPPOWER.NS,17.0,180.99172667852588,91.94631619924036,63.889852298046776,1.9963188615203393,True,True,True,8.92150000333786
J&KBANK.NS,127.2291030883789,82.07836210660602,131.27278638981804,49.0921597749925,2.272710959923357,True,True,True,81.92349906921386
JINDALSAW.NS,253.30064392089844,55.70673729492002,287.21305563442894,55.34013805121569,3.515989935175076,True,True,True,158.41196731567382
JSL.NS,586.103759765625,60.473985897836656,131.77983121314907,37.482896907299825,2.754054810497185,True,True,True,407.9463133239746
JINDALSTEL.NS,732.0625,18.59989747938513,24.275370612056115,30.228011025000047,0.7277324338824526,True,True,True,631.6175042724609
JUBLFOOD.NS,530.9251098632812,11.07753165041878,13.234558765036475,24.62631060645824,0.5021753507177421,True,True,True,500.5466670227051
JUBLPHARMA.NS,556.3287963867188,45.24027274903766,31.567450481750157,51.03418149095137,0.725578867304017,True,True,True,399.2161212158203
JWL.NS,352.119873046875,106.146023190629,230.643056675764,54.68675205487382,3.306306800452801,True,True,True,237.10886016845703
