,Price,6M_Return(%),12M_ex1_Return(%),Volatility(%),MomentumScore,Above_200DMA,Positive_6M,Positive_12M_ex1,SMA_200
VGUARD.NS,288.66278076171875,0.2815418348733223,12.436228929558535,25.3775729992745,0.29834888478315363,True,True,True,280.49138656616213
DBREALTY.NS,244.89999389648438,217.84553432395643,125.05606151139679,66.41832330792305,2.4413057948894226,True,True,True,130.13574995040892
VTL.NS,405.6492614746094,9.22996833786529,27.279437976533583,34.482423836181546,0.5815668454132898,True,True,True,357.27796661376954
VBL.NS,506.37811279296875,51.30075535495593,69.09449130794891,27.013494170667435,2.2934486760052093,True,True,True,359.58000701904297
MANYAVAR.NS,1190.9345703125,-2.9253432067642415,4.295355419115099,23.122856640976785,0.06082586299657061,False,False,True,1262.691195678711
VEDL.NS,235.6964569091797,2.639457396952083,-2.388479413789979,29.855597772136296,-0.012633421650283127,True,True,False,209.54049491882324
VIJAYA.NS,668.1000366210938,40.98932412806564,55.16467355783878,34.43485420705612,1.4369209835642283,True,True,True,493.22192886352536
IDEA.NS,16.5,124.48979883115858,76.58227393497667,61.17554028366163,1.5648351464997408,True,True,True,9.854249999523162
VOLTAS.NS,1051.125,39.15523485189938,5.9147009714197285,21.924811438578622,0.8758185397401556,True,True,True,829.9641888427734
WELCORP.NS,526.1851806640625,76.91798675098214,140.08298848295078,39.68620592415375,2.8923919834943526,True,True,True,352.98375633239743
WELSPUNLIV.NS,152.02098083496094,56.21510223246147,111.98419485596997,46.650842088768535,1.9218803988998758,True,True,True,115.33120336532593
WESTLIFE.NS,839.9735107421875,-4.587951916151312,8.475190530756315,25.687683312788316,0.1264679587041199,False,False,True,848.0230178833008
WHIRLPOOL.NS,1356.2626953125,-6.263942184264915,-11.385716752465825,23.509750764439218,-0.3969857937143868,False,False,False,1471.6573809814454
WIPRO.NS,237.298095703125,26.22176640873759,12.553627653282806,24.534503150289506,0.7342125870350795,True,True,True,194.04397209167482
WOCKPHARMA.NS,458.8999938964844,87.84281136470598,72.72340165807847,54.50601600664613,1.4449178665426756,True,True,True,252.478999710083
YESBANK.NS,24.75,43.063590124211395,-0.2331055600500065,35.470630340324796,0.4815464818345206,True,True,False,17.652999987602232
ZFCVINDIA.NS,16227.306640625,34.05506444892188,71.1312924819318,30.60791475230943,1.8388189308183112,True,True,True,13443.704711914062
ZEEL.NS,240.85621643066406,20.22778666435525,15.912405555896303,46.27167646313078,0.3811132039119462,True,True,True,233.2672019958496
ZENTEC.NS,760.323486328125,32.07968078151444,272.048477965534,43.4221482769785,4.05370137275131,True,True,True,598.0427987670898
ZENSARTECH.NS,566.923583984375,48.19670540888659,158.26577717866468,40.22099625520437,2.8395555443391576,True,True,True,442.38716850280764
ZYDUSLIFE.NS,694.2457885742188,19.736030719395824,50.31293366679017,21.974868753534974,1.7321992191429003,True,True,True,582.6698901367188
ECLERX.NS,144037.0,93.56689781218084,550.8741728979504,2958.0754824818787,0.12438831299591986,True,True,True,117249.915
